season,team,conference,totalPlays,passingPlays,rushingPlays
2019,Hawai'i,Mountain West,1031,647.0,375.0
2019,Houston,American Athletic,776,334.0,420.99999999999994
2019,Illinois,Big Ten,833,387.0,433.0
2019,Indiana,Big Ten,931,484.99999999999994,430.0
2019,Iowa,Big Ten,864,421.0,414.0
2019,Iowa State,Big 12,885,484.0,384.0
2019,Kansas,Big 12,760,401.0,348.0
2019,Kansas State,Big 12,833,312.0,502.0
2019,Kent State,Mid-American,912,388.0,495.0
2019,Kentucky,SEC,807,266.0,532.0
2019,Liberty,FBS Independents,881,470.99999999999994,398.0
2019,Louisiana,Sun Belt,988,425.0,549.0
2019,Louisiana Monroe,Sun Belt,849,408.0,431.99999999999994
2019,Louisiana Tech,Conference USA,912,468.99999999999994,428.0
2019,Louisville,ACC,854,335.0,511.0
2019,LSU,SEC,1071,586.0000000000001,463.0
2019,Marshall,Conference USA,869,372.0,479.0
2019,Maryland,Big Ten,747,368.0,376.99999999999994
2019,Memphis,American Athletic,981,454.0,504.0
2019,Miami,ACC,827,467.00000000000006,347.0
2019,Miami (OH),Mid-American,871,362.0,484.0
2019,Michigan,Big Ten,890,425.0,452.0
2019,Michigan State,Big Ten,927,469.0,436.0
2019,Middle Tennessee,Conference USA,751,373.0,367.0
2019,Minnesota,Big Ten,871,339.0,521.0
2019,Mississippi State,SEC,831,338.0,484.0
2019,Missouri,SEC,845,392.0,437.0
2019,Navy,American Athletic,851,118.99999999999999,720.0
2019,NC State,ACC,874,465.0,389.0
2019,Nebraska,Big Ten,857,338.0,506.0
2019,Nevada,Mountain West,917,506.0,391.0
2019,New Mexico,Mountain West,817,339.0,466.00000000000006
2019,New Mexico State,FBS Independents,811,463.0,338.0
2019,North Carolina,ACC,942,453.0,470.0
2019,Northern Illinois,Mid-American,804,376.0,414.00000000000006
2019,North Texas,Conference USA,834,465.0,353.0
2019,Northwestern,Big Ten,822,322.0,490.00000000000006
2019,Notre Dame,FBS Independents,882,421.0,444.0
2019,Ohio,Mid-American,849,347.0,489.0
2019,Ohio State,Big Ten,1038,428.0,596.0
2019,Oklahoma,Big 12,939,396.0,524.0
2019,Oklahoma State,Big 12,915,378.0,517.0
2019,Old Dominion,Conference USA,793,421.0,357.0
2019,Ole Miss,SEC,869,341.0,516.0
2019,Oregon,Pac-12,950,464.0,477.0
2019,Oregon State,Pac-12,824,440.0,380.0
2019,Penn State,Big Ten,870,390.0,467.0
2019,Pittsburgh,ACC,939,521.0,396.0
2019,Purdue,Big Ten,846,532.0,300.0
2019,Rice,Conference USA,729,337.0,382.0
2019,Rutgers,Big Ten,733,297.0,425.0
2019,San Diego State,Mountain West,925,402.0,501.0
2019,San José State,Mountain West,803,502.99999999999994,279.0
2019,SMU,American Athletic,1021,501.0,507.0
2019,South Alabama,Sun Belt,766,298.0,459.00000000000006
2019,South Carolina,SEC,861,480.99999999999994,362.0
2019,Southern Mississippi,Conference USA,862,442.0,401.0
2019,South Florida,American Athletic,751,365.0,379.0
2019,Stanford,Pac-12,789,460.99999999999994,310.0
2019,Syracuse,ACC,886,442.0,426.0
2019,TCU,Big 12,898,415.0,456.99999999999994
2019,Temple,American Athletic,938,480.0,445.0
2019,Tennessee,SEC,824,375.0,430.0
2019,Texas,Big 12,935,492.00000000000006,431.0
2019,Texas A&M,SEC,867,465.99999999999994,381.0
2019,Texas State,Sun Belt,688,440.0,238.0
2019,Texas Tech,Big 12,928,530.0,378.0
2019,Toledo,Mid-American,838,354.0,473.0
2019,Troy,Sun Belt,892,506.0,370.0
2019,Tulane,American Athletic,928,353.0,565.0
2019,Tulsa,American Athletic,936,471.0,450.0
2019,UAB,Conference USA,888,353.0,517.0
2019,UCF,American Athletic,1000,472.0,513.0
2019,UCLA,Pac-12,911,454.0,449.0
2019,UMass,FBS Independents,808,410.0,391.0
2019,UNLV,Mountain West,818,407.0,400.0
2019,USC,Pac-12,894,527.0,353.0
2019,Utah,Pac-12,897,338.0,548.0
2019,Utah State,Mountain West,960,517.0,422.0
2019,UTEP,Conference USA,759,359.0,385.0
2019,UT San Antonio,Conference USA,795,379.0,407.0
2019,Vanderbilt,SEC,740,404.0,325.0
2019,Virginia,ACC,955,543.0,392.0
2019,Virginia Tech,ACC,867,337.0,510.99999999999994
2019,Wake Forest,ACC,1054,481.99999999999994,548.0
2019,Washington,Pac-12,870,426.0,425.0
2019,Washington State,Pac-12,920,716.0,185.0
2019,Western Kentucky,Conference USA,880,470.0,395.0
2019,Western Michigan,Mid-American,908,423.0,475.0
2019,West Virginia,Big 12,780,464.0,303.0
2019,Wisconsin,Big Ten,940,358.0,570.0
2019,Wyoming,Mountain West,819,269.0,535.0
